route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
7,54503,744761S54503P33,ASOAGRO,,1,,744761
7,54503,744761S54503P34,ASOAGRO,,1,,744761
7,54503,744761S54503P35,ASOAGRO,,1,,744761
7,54503,744761S54503P36,ASOAGRO,,1,,744761
7,54503,744761S54503P37,ASOAGRO,,1,,744761
7,54503,744761S54503P38,ASOAGRO,,1,,744761
7,54503,744761S54503P39,ASOAGRO,,1,,744761
7,54503,744761S54503P40,ASOAGRO,,1,,744761
7,54503,744761S54503P41,ASOAGRO,,1,,744761
7,54503,744761S54503P42,ASOAGRO,,1,,744761
7,54503,744761S54503P43,ASOAGRO,,1,,744761
7,54503,744761S54503P44,ASOAGRO,,1,,744761
7,54503,744761S54503P45,ASOAGRO,,1,,744761
7,54503,744761S54503P46,ASOAGRO,,1,,744761
7,54503,744761S54503P47,ASOAGRO,,1,,744761
7,54503,744761S54503P48,ASOAGRO,,1,,744761
7,54503,744761S54503P49,ASOAGRO,,1,,744761
7,54503,744761S54503P50,ASOAGRO,,1,,744761
7,54503,744761S54503P51,ASOAGRO,,1,,744761
7,54503,744761S54503P52,ASOAGRO,,1,,744761
7,54503,744761S54503P53,ASOAGRO,,1,,744761
7,54503,744761S54503P54,ASOAGRO,,1,,744761
7,54503,744761S54503P55,ASOAGRO,,1,,744761
7,54503,744761S54503P56,ASOAGRO,,1,,744761
7,54503,744761S54503P57,ASOAGRO,,1,,744761
7,54503,744761S54503P58,ASOAGRO,,1,,744761
7,54503,744761S54503P59,ASOAGRO,,1,,744761
7,54503,744761S54503P60,ASOAGRO,,1,,744761
7,54503,744761S54503P61,ASOAGRO,,1,,744761
7,54503,744761S54503P62,ASOAGRO,,1,,744761
7,54503,744761S54503P63,ASOAGRO,,1,,744761
7,54503,744761S54503P64,ASOAGRO,,1,,744761
7,54504,744761S54504P1,ASOAGRO,,1,,744761
7,54504,744761S54504P2,ASOAGRO,,1,,744761
7,54504,744761S54504P3,ASOAGRO,,1,,744761
7,54504,744761S54504P4,ASOAGRO,,1,,744761
7,54504,744761S54504P5,ASOAGRO,,1,,744761
7,54504,744761S54504P6,ASOAGRO,,1,,744761
7,54504,744761S54504P7,ASOAGRO,,1,,744761
7,54504,744761S54504P8,ASOAGRO,,1,,744761
7,54504,744761S54504P9,ASOAGRO,,1,,744761
7,54504,744761S54504P10,ASOAGRO,,1,,744761
7,54504,744761S54504P11,ASOAGRO,,1,,744761
7,54504,744761S54504P12,ASOAGRO,,1,,744761
7,54504,744761S54504P13,ASOAGRO,,1,,744761
7,54504,744761S54504P14,ASOAGRO,,1,,744761
7,54504,744761S54504P15,ASOAGRO,,1,,744761
7,54504,744761S54504P16,ASOAGRO,,1,,744761
7,54504,744761S54504P17,ASOAGRO,,1,,744761
7,54504,744761S54504P18,ASOAGRO,,1,,744761
7,54504,744761S54504P19,ASOAGRO,,1,,744761
7,54504,744761S54504P20,ASOAGRO,,1,,744761
7,54504,744761S54504P21,ASOAGRO,,1,,744761
7,54504,744761S54504P22,ASOAGRO,,1,,744761
7,54504,744761S54504P23,ASOAGRO,,1,,744761
7,54504,744761S54504P24,ASOAGRO,,1,,744761
7,54504,744761S54504P25,ASOAGRO,,1,,744761
7,54504,744761S54504P26,ASOAGRO,,1,,744761
7,54504,744761S54504P27,ASOAGRO,,1,,744761
7,54504,744761S54504P28,ASOAGRO,,1,,744761
7,54504,744761S54504P29,ASOAGRO,,1,,744761
7,54504,744761S54504P30,ASOAGRO,,1,,744761
7,54504,744761S54504P31,ASOAGRO,,1,,744761
7,54504,744761S54504P32,ASOAGRO,,1,,744761
7,54504,744761S54504P33,ASOAGRO,,1,,744761
7,54504,744761S54504P34,ASOAGRO,,1,,744761
7,54504,744761S54504P35,ASOAGRO,,1,,744761
7,54504,744761S54504P36,ASOAGRO,,1,,744761
7,54504,744761S54504P37,ASOAGRO,,1,,744761
7,54504,744761S54504P38,ASOAGRO,,1,,744761
7,54504,744761S54504P39,ASOAGRO,,1,,744761
7,54504,744761S54504P40,ASOAGRO,,1,,744761
7,54504,744761S54504P41,ASOAGRO,,1,,744761
7,54504,744761S54504P42,ASOAGRO,,1,,744761
7,54504,744761S54504P43,ASOAGRO,,1,,744761
7,54504,744761S54504P44,ASOAGRO,,1,,744761
7,54504,744761S54504P45,ASOAGRO,,1,,744761
7,54502,744762S54502P1,Playa la Lisera,,0,,744762
7,54502,744762S54502P2,Playa la Lisera,,0,,744762
7,54502,744762S54502P3,Playa la Lisera,,0,,744762
7,54502,744762S54502P4,Playa la Lisera,,0,,744762
7,54502,744762S54502P5,Playa la Lisera,,0,,744762
7,54502,744762S54502P6,Playa la Lisera,,0,,744762
7,54502,744762S54502P7,Playa la Lisera,,0,,744762
7,54502,744762S54502P8,Playa la Lisera,,0,,744762
7,54502,744762S54502P9,Playa la Lisera,,0,,744762
7,54502,744762S54502P10,Playa la Lisera,,0,,744762
7,54502,744762S54502P11,Playa la Lisera,,0,,744762
7,54502,744762S54502P12,Playa la Lisera,,0,,744762
7,54502,744762S54502P13,Playa la Lisera,,0,,744762
7,54502,744762S54502P14,Playa la Lisera,,0,,744762
7,54502,744762S54502P15,Playa la Lisera,,0,,744762
7,54502,744762S54502P16,Playa la Lisera,,0,,744762
7,54502,744762S54502P17,Playa la Lisera,,0,,744762
7,54502,744762S54502P18,Playa la Lisera,,0,,744762
7,54502,744762S54502P19,Playa la Lisera,,0,,744762
7,54502,744762S54502P20,Playa la Lisera,,0,,744762
7,54502,744762S54502P21,Playa la Lisera,,0,,744762
7,54502,744762S54502P22,Playa la Lisera,,0,,744762
7,54502,744762S54502P23,Playa la Lisera,,0,,744762
7,54502,744762S54502P24,Playa la Lisera,,0,,744762
7,54502,744762S54502P25,Playa la Lisera,,0,,744762
7,54502,744762S54502P26,Playa la Lisera,,0,,744762
7,54502,744762S54502P27,Playa la Lisera,,0,,744762
7,54502,744762S54502P28,Playa la Lisera,,0,,744762
7,54502,744762S54502P29,Playa la Lisera,,0,,744762
7,54502,744762S54502P30,Playa la Lisera,,0,,744762
7,54502,744762S54502P31,Playa la Lisera,,0,,744762
7,54502,744762S54502P32,Playa la Lisera,,0,,744762
7,54502,744762S54502P33,Playa la Lisera,,0,,744762
7,54502,744762S54502P34,Playa la Lisera,,0,,744762
7,54503,744762S54503P1,Playa la Lisera,,0,,744762
7,54503,744762S54503P2,Playa la Lisera,,0,,744762
7,54503,744762S54503P3,Playa la Lisera,,0,,744762
7,54503,744762S54503P4,Playa la Lisera,,0,,744762
7,54503,744762S54503P5,Playa la Lisera,,0,,744762
7,54503,744762S54503P6,Playa la Lisera,,0,,744762
7,54503,744762S54503P7,Playa la Lisera,,0,,744762
7,54503,744762S54503P8,Playa la Lisera,,0,,744762
7,54503,744762S54503P9,Playa la Lisera,,0,,744762
7,54503,744762S54503P10,Playa la Lisera,,0,,744762
7,54503,744762S54503P11,Playa la Lisera,,0,,744762
7,54503,744762S54503P12,Playa la Lisera,,0,,744762
7,54503,744762S54503P13,Playa la Lisera,,0,,744762
7,54503,744762S54503P14,Playa la Lisera,,0,,744762
7,54503,744762S54503P15,Playa la Lisera,,0,,744762
7,54503,744762S54503P16,Playa la Lisera,,0,,744762
7,54503,744762S54503P17,Playa la Lisera,,0,,744762
7,54503,744762S54503P18,Playa la Lisera,,0,,744762
7,54503,744762S54503P19,Playa la Lisera,,0,,744762
7,54503,744762S54503P20,Playa la Lisera,,0,,744762
7,54503,744762S54503P21,Playa la Lisera,,0,,744762
7,54503,744762S54503P22,Playa la Lisera,,0,,744762
7,54503,744762S54503P23,Playa la Lisera,,0,,744762
7,54503,744762S54503P24,Playa la Lisera,,0,,744762
7,54503,744762S54503P25,Playa la Lisera,,0,,744762
7,54503,744762S54503P26,Playa la Lisera,,0,,744762
7,54503,744762S54503P27,Playa la Lisera,,0,,744762
7,54503,744762S54503P28,Playa la Lisera,,0,,744762
7,54503,744762S54503P29,Playa la Lisera,,0,,744762
7,54503,744762S54503P30,Playa la Lisera,,0,,744762
7,54503,744762S54503P31,Playa la Lisera,,0,,744762
7,54503,744762S54503P32,Playa la Lisera,,0,,744762
7,54503,744762S54503P33,Playa la Lisera,,0,,744762
7,54503,744762S54503P34,Playa la Lisera,,0,,744762
7,54503,744762S54503P35,Playa la Lisera,,0,,744762
7,54503,744762S54503P36,Playa la Lisera,,0,,744762
7,54503,744762S54503P37,Playa la Lisera,,0,,744762
7,54503,744762S54503P38,Playa la Lisera,,0,,744762
7,54503,744762S54503P39,Playa la Lisera,,0,,744762
7,54503,744762S54503P40,Playa la Lisera,,0,,744762
7,54503,744762S54503P41,Playa la Lisera,,0,,744762
7,54503,744762S54503P42,Playa la Lisera,,0,,744762
7,54503,744762S54503P43,Playa la Lisera,,0,,744762
7,54503,744762S54503P44,Playa la Lisera,,0,,744762
7,54503,744762S54503P45,Playa la Lisera,,0,,744762
7,54503,744762S54503P46,Playa la Lisera,,0,,744762
7,54503,744762S54503P47,Playa la Lisera,,0,,744762
7,54503,744762S54503P48,Playa la Lisera,,0,,744762
7,54503,744762S54503P49,Playa la Lisera,,0,,744762
7,54503,744762S54503P50,Playa la Lisera,,0,,744762
7,54503,744762S54503P51,Playa la Lisera,,0,,744762
7,54503,744762S54503P52,Playa la Lisera,,0,,744762
7,54503,744762S54503P53,Playa la Lisera,,0,,744762
7,54503,744762S54503P54,Playa la Lisera,,0,,744762
7,54503,744762S54503P55,Playa la Lisera,,0,,744762
7,54503,744762S54503P56,Playa la Lisera,,0,,744762
7,54503,744762S54503P57,Playa la Lisera,,0,,744762
7,54503,744762S54503P58,Playa la Lisera,,0,,744762
7,54503,744762S54503P59,Playa la Lisera,,0,,744762
7,54503,744762S54503P60,Playa la Lisera,,0,,744762
7,54503,744762S54503P61,Playa la Lisera,,0,,744762
7,54503,744762S54503P62,Playa la Lisera,,0,,744762
7,54503,744762S54503P63,Playa la Lisera,,0,,744762
7,54503,744762S54503P64,Playa la Lisera,,0,,744762
7,54503,744762S54503P65,Playa la Lisera,,0,,744762
7,54503,744762S54503P66,Playa la Lisera,,0,,744762
7,54503,744762S54503P67,Playa la Lisera,,0,,744762
7,54503,744762S54503P68,Playa la Lisera,,0,,744762
7,54503,744762S54503P69,Playa la Lisera,,0,,744762
7,54503,744762S54503P70,Playa la Lisera,,0,,744762
7,54503,744762S54503P71,Playa la Lisera,,0,,744762
7,54503,744762S54503P72,Playa la Lisera,,0,,744762
7,54503,744762S54503P73,Playa la Lisera,,0,,744762
7,54503,744762S54503P74,Playa la Lisera,,0,,744762
7,54503,744762S54503P75,Playa la Lisera,,0,,744762
7,54504,744762S54504P1,Playa la Lisera,,0,,744762
7,54504,744762S54504P2,Playa la Lisera,,0,,744762
7,54504,744762S54504P3,Playa la Lisera,,0,,744762
7,54504,744762S54504P4,Playa la Lisera,,0,,744762
7,54504,744762S54504P5,Playa la Lisera,,0,,744762
7,54504,744762S54504P6,Playa la Lisera,,0,,744762
7,54504,744762S54504P7,Playa la Lisera,,0,,744762
7,54504,744762S54504P8,Playa la Lisera,,0,,744762
7,54504,744762S54504P9,Playa la Lisera,,0,,744762
7,54504,744762S54504P10,Playa la Lisera,,0,,744762
7,54504,744762S54504P11,Playa la Lisera,,0,,744762
7,54504,744762S54504P12,Playa la Lisera,,0,,744762
7,54504,744762S54504P13,Playa la Lisera,,0,,744762
7,54504,744762S54504P14,Playa la Lisera,,0,,744762
7,54504,744762S54504P15,Playa la Lisera,,0,,744762
7,54504,744762S54504P16,Playa la Lisera,,0,,744762
7,54504,744762S54504P17,Playa la Lisera,,0,,744762
7,54504,744762S54504P18,Playa la Lisera,,0,,744762
7,54504,744762S54504P19,Playa la Lisera,,0,,744762
7,54504,744762S54504P20,Playa la Lisera,,0,,744762
7,54504,744762S54504P21,Playa la Lisera,,0,,744762
7,54504,744762S54504P22,Playa la Lisera,,0,,744762
7,54504,744762S54504P23,Playa la Lisera,,0,,744762
7,54504,744762S54504P24,Playa la Lisera,,0,,744762
7,54504,744762S54504P25,Playa la Lisera,,0,,744762
7,54504,744762S54504P26,Playa la Lisera,,0,,744762
7,54504,744762S54504P27,Playa la Lisera,,0,,744762
7,54504,744762S54504P28,Playa la Lisera,,0,,744762
7,54504,744762S54504P29,Playa la Lisera,,0,,744762
7,54504,744762S54504P30,Playa la Lisera,,0,,744762
7,54504,744762S54504P31,Playa la Lisera,,0,,744762
7,54504,744762S54504P32,Playa la Lisera,,0,,744762
7,54504,744762S54504P33,Playa la Lisera,,0,,744762
7,54504,744762S54504P34,Playa la Lisera,,0,,744762
7,54504,744762S54504P35,Playa la Lisera,,0,,744762
7,54504,744762S54504P36,Playa la Lisera,,0,,744762
7,54504,744762S54504P37,Playa la Lisera,,0,,744762
7,54504,744762S54504P38,Playa la Lisera,,0,,744762
7,54504,744762S54504P39,Playa la Lisera,,0,,744762
7,54504,744762S54504P40,Playa la Lisera,,0,,744762
7,54504,744762S54504P41,Playa la Lisera,,0,,744762
7,54504,744762S54504P42,Playa la Lisera,,0,,744762
7,54504,744762S54504P43,Playa la Lisera,,0,,744762
7,54504,744762S54504P44,Playa la Lisera,,0,,744762
7,54504,744762S54504P45,Playa la Lisera,,0,,744762
7,54504,744762S54504P46,Playa la Lisera,,0,,744762
7,54504,744762S54504P47,Playa la Lisera,,0,,744762
7,54504,744762S54504P48,Playa la Lisera,,0,,744762
7,54504,744762S54504P49,Playa la Lisera,,0,,744762
6,54502,744763S54502P1,Playa la Lisera,,0,,744763
6,54502,744763S54502P2,Playa la Lisera,,0,,744763
6,54502,744763S54502P3,Playa la Lisera,,0,,744763
6,54502,744763S54502P4,Playa la Lisera,,0,,744763
6,54502,744763S54502P5,Playa la Lisera,,0,,744763
6,54502,744763S54502P6,Playa la Lisera,,0,,744763
6,54502,744763S54502P7,Playa la Lisera,,0,,744763
6,54502,744763S54502P8,Playa la Lisera,,0,,744763
6,54502,744763S54502P9,Playa la Lisera,,0,,744763
6,54502,744763S54502P10,Playa la Lisera,,0,,744763
6,54502,744763S54502P11,Playa la Lisera,,0,,744763
6,54502,744763S54502P12,Playa la Lisera,,0,,744763
6,54502,744763S54502P13,Playa la Lisera,,0,,744763
6,54502,744763S54502P14,Playa la Lisera,,0,,744763
6,54502,744763S54502P15,Playa la Lisera,,0,,744763
6,54502,744763S54502P16,Playa la Lisera,,0,,744763
6,54502,744763S54502P17,Playa la Lisera,,0,,744763
6,54502,744763S54502P18,Playa la Lisera,,0,,744763
6,54502,744763S54502P19,Playa la Lisera,,0,,744763
6,54502,744763S54502P20,Playa la Lisera,,0,,744763
6,54502,744763S54502P21,Playa la Lisera,,0,,744763
6,54502,744763S54502P22,Playa la Lisera,,0,,744763
6,54502,744763S54502P23,Playa la Lisera,,0,,744763
6,54502,744763S54502P24,Playa la Lisera,,0,,744763
6,54502,744763S54502P25,Playa la Lisera,,0,,744763
6,54502,744763S54502P26,Playa la Lisera,,0,,744763
6,54502,744763S54502P27,Playa la Lisera,,0,,744763
6,54502,744763S54502P28,Playa la Lisera,,0,,744763
6,54502,744763S54502P29,Playa la Lisera,,0,,744763
6,54502,744763S54502P30,Playa la Lisera,,0,,744763
6,54502,744763S54502P31,Playa la Lisera,,0,,744763
6,54502,744763S54502P32,Playa la Lisera,,0,,744763
6,54502,744763S54502P33,Playa la Lisera,,0,,744763
6,54502,744763S54502P34,Playa la Lisera,,0,,744763
6,54502,744763S54502P35,Playa la Lisera,,0,,744763
6,54503,744763S54503P1,Playa la Lisera,,0,,744763
6,54503,744763S54503P2,Playa la Lisera,,0,,744763
6,54503,744763S54503P3,Playa la Lisera,,0,,744763
6,54503,744763S54503P4,Playa la Lisera,,0,,744763
6,54503,744763S54503P5,Playa la Lisera,,0,,744763
6,54503,744763S54503P6,Playa la Lisera,,0,,744763
6,54503,744763S54503P7,Playa la Lisera,,0,,744763
6,54503,744763S54503P8,Playa la Lisera,,0,,744763
6,54503,744763S54503P9,Playa la Lisera,,0,,744763
6,54503,744763S54503P10,Playa la Lisera,,0,,744763
6,54503,744763S54503P11,Playa la Lisera,,0,,744763
6,54503,744763S54503P12,Playa la Lisera,,0,,744763
6,54503,744763S54503P13,Playa la Lisera,,0,,744763
6,54503,744763S54503P14,Playa la Lisera,,0,,744763
6,54503,744763S54503P15,Playa la Lisera,,0,,744763
6,54503,744763S54503P16,Playa la Lisera,,0,,744763
6,54503,744763S54503P17,Playa la Lisera,,0,,744763
6,54503,744763S54503P18,Playa la Lisera,,0,,744763
6,54503,744763S54503P19,Playa la Lisera,,0,,744763
6,54503,744763S54503P20,Playa la Lisera,,0,,744763
6,54503,744763S54503P21,Playa la Lisera,,0,,744763
6,54503,744763S54503P22,Playa la Lisera,,0,,744763
6,54503,744763S54503P23,Playa la Lisera,,0,,744763
6,54503,744763S54503P24,Playa la Lisera,,0,,744763
6,54503,744763S54503P25,Playa la Lisera,,0,,744763
6,54503,744763S54503P26,Playa la Lisera,,0,,744763
6,54503,744763S54503P27,Playa la Lisera,,0,,744763
6,54503,744763S54503P28,Playa la Lisera,,0,,744763
6,54503,744763S54503P29,Playa la Lisera,,0,,744763
6,54503,744763S54503P30,Playa la Lisera,,0,,744763
6,54503,744763S54503P31,Playa la Lisera,,0,,744763
6,54503,744763S54503P32,Playa la Lisera,,0,,744763
6,54503,744763S54503P33,Playa la Lisera,,0,,744763
6,54503,744763S54503P34,Playa la Lisera,,0,,744763
6,54503,744763S54503P35,Playa la Lisera,,0,,744763
6,54503,744763S54503P36,Playa la Lisera,,0,,744763
6,54503,744763S54503P37,Playa la Lisera,,0,,744763
6,54503,744763S54503P38,Playa la Lisera,,0,,744763
6,54503,744763S54503P39,Playa la Lisera,,0,,744763
6,54503,744763S54503P40,Playa la Lisera,,0,,744763
6,54503,744763S54503P41,Playa la Lisera,,0,,744763
6,54503,744763S54503P42,Playa la Lisera,,0,,744763
6,54503,744763S54503P43,Playa la Lisera,,0,,744763
6,54503,744763S54503P44,Playa la Lisera,,0,,744763
6,54503,744763S54503P45,Playa la Lisera,,0,,744763
6,54503,744763S54503P46,Playa la Lisera,,0,,744763
6,54503,744763S54503P47,Playa la Lisera,,0,,744763
6,54503,744763S54503P48,Playa la Lisera,,0,,744763
6,54503,744763S54503P49,Playa la Lisera,,0,,744763
6,54503,744763S54503P50,Playa la Lisera,,0,,744763
6,54503,744763S54503P51,Playa la Lisera,,0,,744763
6,54503,744763S54503P52,Playa la Lisera,,0,,744763
6,54503,744763S54503P53,Playa la Lisera,,0,,744763
6,54503,744763S54503P54,Playa la Lisera,,0,,744763
6,54503,744763S54503P55,Playa la Lisera,,0,,744763
6,54503,744763S54503P56,Playa la Lisera,,0,,744763
6,54503,744763S54503P57,Playa la Lisera,,0,,744763
6,54503,744763S54503P58,Playa la Lisera,,0,,744763
6,54503,744763S54503P59,Playa la Lisera,,0,,744763
6,54503,744763S54503P60,Playa la Lisera,,0,,744763
6,54503,744763S54503P61,Playa la Lisera,,0,,744763
6,54503,744763S54503P62,Playa la Lisera,,0,,744763
6,54503,744763S54503P63,Playa la Lisera,,0,,744763
6,54503,744763S54503P64,Playa la Lisera,,0,,744763
6,54503,744763S54503P65,Playa la Lisera,,0,,744763
6,54503,744763S54503P66,Playa la Lisera,,0,,744763
6,54503,744763S54503P67,Playa la Lisera,,0,,744763
6,54503,744763S54503P68,Playa la Lisera,,0,,744763
6,54503,744763S54503P69,Playa la Lisera,,0,,744763
6,54504,744763S54504P1,Playa la Lisera,,0,,744763
6,54504,744763S54504P2,Playa la Lisera,,0,,744763
6,54504,744763S54504P3,Playa la Lisera,,0,,744763
6,54504,744763S54504P4,Playa la Lisera,,0,,744763
6,54504,744763S54504P5,Playa la Lisera,,0,,744763
6,54504,744763S54504P6,Playa la Lisera,,0,,744763
6,54504,744763S54504P7,Playa la Lisera,,0,,744763
6,54504,744763S54504P8,Playa la Lisera,,0,,744763
6,54504,744763S54504P9,Playa la Lisera,,0,,744763
6,54504,744763S54504P10,Playa la Lisera,,0,,744763
6,54504,744763S54504P11,Playa la Lisera,,0,,744763
6,54504,744763S54504P12,Playa la Lisera,,0,,744763
6,54504,744763S54504P13,Playa la Lisera,,0,,744763
6,54504,744763S54504P14,Playa la Lisera,,0,,744763
6,54504,744763S54504P15,Playa la Lisera,,0,,744763
6,54504,744763S54504P16,Playa la Lisera,,0,,744763
6,54504,744763S54504P17,Playa la Lisera,,0,,744763
6,54504,744763S54504P18,Playa la Lisera,,0,,744763
6,54504,744763S54504P19,Playa la Lisera,,0,,744763
6,54504,744763S54504P20,Playa la Lisera,,0,,744763
6,54504,744763S54504P21,Playa la Lisera,,0,,744763
6,54504,744763S54504P22,Playa la Lisera,,0,,744763
6,54504,744763S54504P23,Playa la Lisera,,0,,744763
6,54504,744763S54504P24,Playa la Lisera,,0,,744763
6,54504,744763S54504P25,Playa la Lisera,,0,,744763
6,54504,744763S54504P26,Playa la Lisera,,0,,744763
6,54504,744763S54504P27,Playa la Lisera,,0,,744763
6,54504,744763S54504P28,Playa la Lisera,,0,,744763
6,54504,744763S54504P29,Playa la Lisera,,0,,744763
6,54504,744763S54504P30,Playa la Lisera,,0,,744763
6,54504,744763S54504P31,Playa la Lisera,,0,,744763
6,54504,744763S54504P32,Playa la Lisera,,0,,744763
6,54504,744763S54504P33,Playa la Lisera,,0,,744763
6,54504,744763S54504P34,Playa la Lisera,,0,,744763
6,54504,744763S54504P35,Playa la Lisera,,0,,744763
6,54504,744763S54504P36,Playa la Lisera,,0,,744763
6,54504,744763S54504P37,Playa la Lisera,,0,,744763
6,54504,744763S54504P38,Playa la Lisera,,0,,744763
6,54504,744763S54504P39,Playa la Lisera,,0,,744763
6,54504,744763S54504P40,Playa la Lisera,,0,,744763
6,54504,744763S54504P41,Playa la Lisera,,0,,744763
6,54504,744763S54504P42,Playa la Lisera,,0,,744763
6,54504,744763S54504P43,Playa la Lisera,,0,,744763
6,54504,744763S54504P44,Playa la Lisera,,0,,744763
6,54504,744763S54504P45,Playa la Lisera,,0,,744763
6,54504,744763S54504P46,Playa la Lisera,,0,,744763
6,54504,744763S54504P47,Playa la Lisera,,0,,744763
6,54504,744763S54504P48,Playa la Lisera,,0,,744763
6,54504,744763S54504P49,Playa la Lisera,,0,,744763
6,54504,744763S54504P50,Playa la Lisera,,0,,744763
6,54504,744763S54504P51,Playa la Lisera,,0,,744763
6,54504,744763S54504P52,Playa la Lisera,,0,,744763
6,54504,744763S54504P53,Playa la Lisera,,0,,744763
6,54504,744763S54504P54,Playa la Lisera,,0,,744763
6,54504,744763S54504P55,Playa la Lisera,,0,,744763
6,54502,744764S54502P1,ASOAGRO,,1,,744764
6,54502,744764S54502P2,ASOAGRO,,1,,744764
6,54502,744764S54502P3,ASOAGRO,,1,,744764
6,54502,744764S54502P4,ASOAGRO,,1,,744764
6,54502,744764S54502P5,ASOAGRO,,1,,744764
6,54502,744764S54502P6,ASOAGRO,,1,,744764
6,54502,744764S54502P7,ASOAGRO,,1,,744764
6,54502,744764S54502P8,ASOAGRO,,1,,744764
6,54502,744764S54502P9,ASOAGRO,,1,,744764
6,54502,744764S54502P10,ASOAGRO,,1,,744764
6,54502,744764S54502P11,ASOAGRO,,1,,744764
6,54502,744764S54502P12,ASOAGRO,,1,,744764
6,54502,744764S54502P13,ASOAGRO,,1,,744764
6,54502,744764S54502P14,ASOAGRO,,1,,744764
6,54502,744764S54502P15,ASOAGRO,,1,,744764
6,54502,744764S54502P16,ASOAGRO,,1,,744764
